일련번호,시간,하중,변위,테이블,강도,변형율
450,7.182,0.3643,0.60430,0.60430,0.0081,1.20860
451,7.197,0.3637,0.60560,0.60560,0.0081,1.21120
452,7.214,0.3631,0.60700,0.60700,0.0081,1.21400
453,7.229,0.3625,0.60830,0.60830,0.0081,1.21660
454,7.245,0.3625,0.60970,0.60970,0.0081,1.21940
455,7.262,0.3625,0.61100,0.61100,0.0081,1.22200
456,7.277,0.3625,0.61230,0.61230,0.0081,1.22460
457,7.294,0.3625,0.61370,0.61370,0.0081,1.22740
458,7.309,0.3625,0.61500,0.61500,0.0081,1.23000
459,7.326,0.3637,0.61640,0.61640,0.0081,1.23280
460,7.341,0.3662,0.61770,0.61770,0.0082,1.23540
461,7.359,0.3649,0.61900,0.61900,0.0082,1.23800
462,7.373,0.3643,0.62040,0.62040,0.0081,1.24080
463,7.390,0.3637,0.62170,0.62170,0.0081,1.24340
464,7.406,0.3631,0.62310,0.62310,0.0081,1.24620
465,7.421,0.3637,0.62440,0.62440,0.0081,1.24880
466,7.438,0.3637,0.62570,0.62570,0.0081,1.25140
467,7.453,0.3637,0.62700,0.62700,0.0081,1.25400
468,7.469,0.3637,0.62840,0.62840,0.0081,1.25680
469,7.485,0.3643,0.62970,0.62970,0.0081,1.25940
470,7.501,0.3637,0.63110,0.63110,0.0081,1.26220
471,7.518,0.3668,0.63240,0.63240,0.0082,1.26480
472,7.533,0.3668,0.63370,0.63370,0.0082,1.26740
473,7.549,0.3655,0.63500,0.63500,0.0082,1.27000
474,7.565,0.3655,0.63640,0.63640,0.0082,1.27280
475,7.581,0.3649,0.63770,0.63770,0.0082,1.27540
476,7.597,0.3649,0.63900,0.63900,0.0082,1.27800
477,7.614,0.3643,0.64030,0.64030,0.0081,1.28060
478,7.630,0.3643,0.64170,0.64170,0.0081,1.28340
479,7.646,0.3643,0.64300,0.64300,0.0081,1.28600
480,7.662,0.3643,0.64430,0.64430,0.0081,1.28860
481,7.678,0.3643,0.64570,0.64570,0.0081,1.29140
482,7.693,0.3649,0.64700,0.64700,0.0082,1.29400
483,7.709,0.3655,0.64830,0.64830,0.0082,1.29660
484,7.726,0.3655,0.65030,0.65030,0.0082,1.30060
485,7.742,0.3649,0.65170,0.65170,0.0082,1.30340
486,7.758,0.3649,0.65300,0.65300,0.0082,1.30600
487,7.773,0.3649,0.65430,0.65430,0.0082,1.30860
488,7.790,0.3649,0.65570,0.65570,0.0082,1.31140
489,7.806,0.3649,0.65700,0.65700,0.0082,1.31400
490,7.821,0.3649,0.65840,0.65840,0.0082,1.31680
491,7.838,0.3643,0.65970,0.65970,0.0081,1.31940
492,7.855,0.3643,0.66100,0.66100,0.0081,1.32200
493,7.870,0.3637,0.66240,0.66240,0.0081,1.32480
494,7.885,0.3619,0.66370,0.66370,0.0081,1.32740
495,7.902,0.3631,0.66510,0.66510,0.0081,1.33020
496,7.918,0.3631,0.66640,0.66640,0.0081,1.33280
497,7.934,0.3637,0.66770,0.66770,0.0081,1.33540
498,7.950,0.3637,0.66900,0.66900,0.0081,1.33800
499,7.966,0.3643,0.67040,0.67040,0.0081,1.34080
500,7.982,0.3643,0.67170,0.67170,0.0081,1.34340
501,7.998,0.3643,0.67300,0.67300,0.0081,1.34600
502,8.014,0.3643,0.67440,0.67440,0.0081,1.34880
503,8.031,0.3643,0.67570,0.67570,0.0081,1.35140
504,8.046,0.3643,0.67700,0.67700,0.0081,1.35400
505,8.062,0.3631,0.67840,0.67840,0.0081,1.35680
506,8.079,0.3619,0.67970,0.67970,0.0081,1.35940
507,8.094,0.3625,0.68100,0.68100,0.0081,1.36200
508,8.110,0.3631,0.68230,0.68230,0.0081,1.36460
509,8.126,0.3637,0.68370,0.68370,0.0081,1.36740
510,8.142,0.3637,0.68500,0.68500,0.0081,1.37000
511,8.159,0.3643,0.68630,0.68630,0.0081,1.37260
512,8.175,0.3643,0.68770,0.68770,0.0081,1.37540
513,8.191,0.3643,0.68900,0.68900,0.0081,1.37800
514,8.207,0.3643,0.69030,0.69030,0.0081,1.38060
515,8.222,0.3643,0.69170,0.69170,0.0081,1.38340
516,8.238,0.3637,0.69300,0.69300,0.0081,1.38600
517,8.255,0.3613,0.69430,0.69430,0.0081,1.38860
518,8.270,0.3625,0.69570,0.69570,0.0081,1.39140
519,8.286,0.3631,0.69700,0.69700,0.0081,1.39400
520,8.303,0.3637,0.69840,0.69840,0.0081,1.39680
521,8.318,0.3637,0.69970,0.69970,0.0081,1.39940
522,8.334,0.3643,0.70100,0.70100,0.0081,1.40200
523,8.350,0.3643,0.70240,0.70240,0.0081,1.40480
524,8.367,0.3643,0.70370,0.70370,0.0081,1.40740
525,8.383,0.3643,0.70500,0.70500,0.0081,1.41000
526,8.399,0.3643,0.70640,0.70640,0.0081,1.41280
527,8.416,0.3643,0.70770,0.70770,0.0081,1.41540
528,8.431,0.3637,0.70900,0.70900,0.0081,1.41800
529,8.448,0.3625,0.71040,0.71040,0.0081,1.42080
530,8.463,0.3631,0.71170,0.71170,0.0081,1.42340
531,8.479,0.3637,0.71310,0.71310,0.0081,1.42620
532,8.495,0.3637,0.71440,0.71440,0.0081,1.42880
533,8.511,0.3631,0.71570,0.71570,0.0081,1.43140
534,8.527,0.3637,0.71700,0.71700,0.0081,1.43400
535,8.542,0.3643,0.71840,0.71840,0.0081,1.43680
536,8.559,0.3643,0.71970,0.71970,0.0081,1.43940
537,8.575,0.3649,0.72100,0.72100,0.0082,1.44200
538,8.591,0.3649,0.72230,0.72230,0.0082,1.44460
539,8.607,0.3649,0.72360,0.72360,0.0082,1.44720
540,8.623,0.3649,0.72500,0.72500,0.0082,1.45000
541,8.640,0.3655,0.72630,0.72630,0.0082,1.45260
542,8.655,0.3655,0.72770,0.72770,0.0082,1.45540
543,8.671,0.3655,0.72900,0.72900,0.0082,1.45800
544,8.687,0.3649,0.73030,0.73030,0.0082,1.46060
545,8.703,0.3649,0.73160,0.73160,0.0082,1.46320
546,8.718,0.3649,0.73300,0.73300,0.0082,1.46600
547,8.735,0.3649,0.73430,0.73430,0.0082,1.46860
548,8.751,0.3649,0.73570,0.73570,0.0082,1.47140
549,8.767,0.3649,0.73700,0.73700,0.0082,1.47400
550,8.783,0.3649,0.73830,0.73830,0.0082,1.47660
551,8.799,0.3643,0.73970,0.73970,0.0081,1.47940
552,8.815,0.3655,0.74100,0.74100,0.0082,1.48200
553,8.831,0.3649,0.74240,0.74240,0.0082,1.48480
554,8.847,0.3649,0.74370,0.74370,0.0082,1.48740
555,8.863,0.3643,0.74500,0.74500,0.0081,1.49000
556,8.879,0.3649,0.74640,0.74640,0.0082,1.49280
557,8.895,0.3649,0.74770,0.74770,0.0082,1.49540
558,8.911,0.3649,0.74900,0.74900,0.0082,1.49800
559,8.927,0.3655,0.75040,0.75040,0.0082,1.50080
560,8.943,0.3649,0.75170,0.75170,0.0082,1.50340
561,8.960,0.3649,0.75300,0.75300,0.0082,1.50600
562,8.976,0.3649,0.75440,0.75440,0.0082,1.50880
563,8.992,0.3655,0.75570,0.75570,0.0082,1.51140
564,9.007,0.3662,0.75700,0.75700,0.0082,1.51400
565,9.023,0.3662,0.75830,0.75830,0.0082,1.51660
566,9.039,0.3662,0.75970,0.75970,0.0082,1.51940
567,9.055,0.3655,0.76100,0.76100,0.0082,1.52200
568,9.072,0.3649,0.76230,0.76230,0.0082,1.52460
569,9.087,0.3649,0.76370,0.76370,0.0082,1.52740
570,9.104,0.3643,0.76500,0.76500,0.0081,1.53000
571,9.119,0.3643,0.76630,0.76630,0.0081,1.53260
572,9.135,0.3643,0.76760,0.76760,0.0081,1.53520
573,9.151,0.3643,0.76900,0.76900,0.0081,1.53800
574,9.167,0.3649,0.77030,0.77030,0.0082,1.54060
575,9.184,0.3674,0.77160,0.77160,0.0082,1.54320
576,9.199,0.3662,0.77290,0.77290,0.0082,1.54580
577,9.215,0.3655,0.77430,0.77430,0.0082,1.54860
578,9.231,0.3649,0.77560,0.77560,0.0082,1.55120
579,9.247,0.3655,0.77700,0.77700,0.0082,1.55400
580,9.264,0.3655,0.77830,0.77830,0.0082,1.55660
581,9.279,0.3662,0.77960,0.77960,0.0082,1.55920
582,9.295,0.3655,0.78100,0.78100,0.0082,1.56200
583,9.311,0.3655,0.78230,0.78230,0.0082,1.56460
584,9.327,0.3655,0.78370,0.78370,0.0082,1.56740
585,9.343,0.3662,0.78500,0.78500,0.0082,1.57000
586,9.359,0.3680,0.78630,0.78630,0.0082,1.57260
587,9.376,0.3680,0.78770,0.78770,0.0082,1.57540
588,9.392,0.3668,0.78900,0.78900,0.0082,1.57800
589,9.408,0.3674,0.79040,0.79040,0.0082,1.58080
590,9.424,0.3680,0.79170,0.79170,0.0082,1.58340
591,9.439,0.3680,0.79300,0.79300,0.0082,1.58600
592,9.456,0.3686,0.79430,0.79430,0.0082,1.58860
593,9.472,0.3692,0.79570,0.79570,0.0083,1.59140
594,9.488,0.3704,0.79700,0.79700,0.0083,1.59400
595,9.504,0.3710,0.79830,0.79830,0.0083,1.59660
596,9.520,0.3723,0.79970,0.79970,0.0083,1.59940
597,9.536,0.3735,0.80100,0.80100,0.0083,1.60200
598,9.552,0.3772,0.80230,0.80230,0.0084,1.60460
599,9.567,0.3765,0.80370,0.80370,0.0084,1.60740
600,9.583,0.3765,0.80500,0.80500,0.0084,1.61000
601,9.600,0.3765,0.80630,0.80630,0.0084,1.61260
602,9.615,0.3772,0.80760,0.80760,0.0084,1.61520
603,9.632,0.3778,0.80900,0.80900,0.0084,1.61800
604,9.649,0.3790,0.81030,0.81030,0.0085,1.62060
605,9.664,0.3796,0.81160,0.81160,0.0085,1.62320
606,9.680,0.3802,0.81290,0.81290,0.0085,1.62580
607,9.698,0.3808,0.81430,0.81430,0.0085,1.62860
608,9.711,0.3814,0.81560,0.81560,0.0085,1.63120
609,9.728,0.3845,0.81700,0.81700,0.0086,1.63400
610,9.744,0.3845,0.81830,0.81830,0.0086,1.63660
611,9.761,0.3839,0.81960,0.81960,0.0086,1.63920
612,9.776,0.3839,0.82100,0.82100,0.0086,1.64200
613,9.792,0.3839,0.82230,0.82230,0.0086,1.64460
614,9.808,0.3845,0.82370,0.82370,0.0086,1.64740
615,9.824,0.3851,0.82500,0.82500,0.0086,1.65000
616,9.840,0.3857,0.82630,0.82630,0.0086,1.65260
617,9.856,0.3857,0.82760,0.82760,0.0086,1.65520
618,9.872,0.3863,0.82900,0.82900,0.0086,1.65800
619,9.888,0.3863,0.83040,0.83040,0.0086,1.66080
620,9.904,0.3875,0.83170,0.83170,0.0087,1.66340
621,9.920,0.3900,0.83300,0.83300,0.0087,1.66600
622,9.936,0.3894,0.83430,0.83430,0.0087,1.66860
623,9.952,0.3888,0.83570,0.83570,0.0087,1.67140
624,9.969,0.3882,0.83700,0.83700,0.0087,1.67400
625,9.985,0.3888,0.83840,0.83840,0.0087,1.67680
626,10.001,0.3888,0.83970,0.83970,0.0087,1.67940
627,10.016,0.3894,0.84100,0.84100,0.0087,1.68200
628,10.032,0.3900,0.84230,0.84230,0.0087,1.68460
629,10.048,0.3906,0.84360,0.84360,0.0087,1.68720
630,10.064,0.3912,0.84500,0.84500,0.0087,1.69000
631,10.081,0.3912,0.84630,0.84630,0.0087,1.69260
632,10.098,0.3943,0.84760,0.84760,0.0088,1.69520
633,10.112,0.3943,0.84890,0.84890,0.0088,1.69780
634,10.128,0.3943,0.85030,0.85030,0.0088,1.70060
635,10.144,0.3949,0.85160,0.85160,0.0088,1.70320
636,10.160,0.3961,0.85300,0.85300,0.0089,1.70600
637,10.176,0.3973,0.85430,0.85430,0.0089,1.70860
638,10.192,0.3979,0.85560,0.85560,0.0089,1.71120
639,10.209,0.3992,0.85690,0.85690,0.0089,1.71380
640,10.224,0.4004,0.85830,0.85830,0.0089,1.71660
641,10.241,0.4010,0.85960,0.85960,0.0090,1.71920
642,10.257,0.4022,0.86100,0.86100,0.0090,1.72200
643,10.272,0.4041,0.86230,0.86230,0.0090,1.72460
644,10.288,0.4071,0.86360,0.86360,0.0091,1.72720
645,10.304,0.4071,0.86500,0.86500,0.0091,1.73000
646,10.320,0.4077,0.86630,0.86630,0.0091,1.73260
647,10.336,0.4083,0.86770,0.86770,0.0091,1.73540
648,10.353,0.4096,0.86900,0.86900,0.0092,1.73800
649,10.369,0.4108,0.87030,0.87030,0.0092,1.74060
650,10.384,0.4114,0.87170,0.87170,0.0092,1.74340
651,10.401,0.4126,0.87300,0.87300,0.0092,1.74600
652,10.417,0.4138,0.87430,0.87430,0.0092,1.74860
653,10.433,0.4151,0.87570,0.87570,0.0093,1.75140
654,10.448,0.4163,0.87700,0.87700,0.0093,1.75400
655,10.465,0.4187,0.87830,0.87830,0.0094,1.75660
656,10.481,0.4193,0.87970,0.87970,0.0094,1.75940
657,10.497,0.4193,0.88100,0.88100,0.0094,1.76200
658,10.513,0.4199,0.88230,0.88230,0.0094,1.76460
659,10.529,0.4212,0.88360,0.88360,0.0094,1.76720
660,10.546,0.4218,0.88500,0.88500,0.0094,1.77000
661,10.561,0.4224,0.88630,0.88630,0.0094,1.77260
662,10.577,0.4230,0.88760,0.88760,0.0095,1.77520
663,10.592,0.4230,0.88900,0.88900,0.0095,1.77800
664,10.609,0.4230,0.89030,0.89030,0.0095,1.78060
665,10.625,0.4236,0.89160,0.89160,0.0095,1.78320
666,10.641,0.4248,0.89300,0.89300,0.0095,1.78600
667,10.658,0.4261,0.89430,0.89430,0.0095,1.78860
668,10.673,0.4261,0.89560,0.89560,0.0095,1.79120
669,10.689,0.4267,0.89690,0.89690,0.0095,1.79380
670,10.705,0.4273,0.89830,0.89830,0.0095,1.79660
671,10.721,0.4273,0.89960,0.89960,0.0095,1.79920
672,10.737,0.4279,0.90100,0.90100,0.0096,1.80200
673,10.753,0.4285,0.90230,0.90230,0.0096,1.80460
674,10.770,0.4285,0.90360,0.90360,0.0096,1.80720
675,10.785,0.4291,0.90490,0.90490,0.0096,1.80980
676,10.801,0.4297,0.90630,0.90630,0.0096,1.81260
677,10.817,0.4303,0.90770,0.90770,0.0096,1.81540
678,10.833,0.4316,0.90900,0.90900,0.0096,1.81800
679,10.849,0.4316,0.91030,0.91030,0.0096,1.82060
680,10.865,0.4322,0.91160,0.91160,0.0097,1.82320
681,10.882,0.4328,0.91300,0.91300,0.0097,1.82600
682,10.897,0.4328,0.91430,0.91430,0.0097,1.82860
683,10.914,0.4334,0.91570,0.91570,0.0097,1.83140
684,10.930,0.4346,0.91700,0.91700,0.0097,1.83400
685,10.945,0.4352,0.91830,0.91830,0.0097,1.83660
686,10.961,0.4352,0.91970,0.91970,0.0097,1.83940
687,10.977,0.4364,0.92100,0.92100,0.0098,1.84200
688,10.994,0.4371,0.92230,0.92230,0.0098,1.84460
689,11.009,0.4377,0.92370,0.92370,0.0098,1.84740
690,11.025,0.4371,0.92500,0.92500,0.0098,1.85000
691,11.041,0.4371,0.92630,0.92630,0.0098,1.85260
692,11.058,0.4371,0.92760,0.92760,0.0098,1.85520
693,11.073,0.4377,0.92900,0.92900,0.0098,1.85800
694,11.089,0.4383,0.93030,0.93030,0.0098,1.86060
695,11.106,0.4395,0.93160,0.93160,0.0098,1.86320
696,11.121,0.4407,0.93290,0.93290,0.0098,1.86580
697,11.137,0.4413,0.93430,0.93430,0.0099,1.86860
698,11.154,0.4426,0.93560,0.93560,0.0099,1.87120
699,11.169,0.4438,0.93690,0.93690,0.0099,1.87380
700,11.186,0.4456,0.93820,0.93820,0.0100,1.87640
701,11.202,0.4462,0.93960,0.93960,0.0100,1.87920
702,11.218,0.4468,0.94090,0.94090,0.0100,1.88180
703,11.233,0.4487,0.94230,0.94230,0.0100,1.88460
704,11.249,0.4499,0.94360,0.94360,0.0101,1.88720
705,11.265,0.4511,0.94490,0.94490,0.0101,1.88980
706,11.281,0.4523,0.94630,0.94630,0.0101,1.89260
707,11.298,0.4542,0.94760,0.94760,0.0101,1.89520
708,11.314,0.4554,0.94900,0.94900,0.0102,1.89800
709,11.330,0.4566,0.95030,0.95030,0.0102,1.90060
710,11.346,0.4578,0.95160,0.95160,0.0102,1.90320
711,11.362,0.4597,0.95300,0.95300,0.0103,1.90600
712,11.378,0.4603,0.95430,0.95430,0.0103,1.90860
713,11.393,0.4603,0.95570,0.95570,0.0103,1.91140
714,11.409,0.4621,0.95700,0.95700,0.0103,1.91400
715,11.425,0.4640,0.95830,0.95830,0.0104,1.91660
716,11.443,0.4658,0.95960,0.95960,0.0104,1.91920
717,11.458,0.4670,0.96100,0.96100,0.0104,1.92200
718,11.473,0.4682,0.96230,0.96230,0.0105,1.92460
719,11.489,0.4695,0.96370,0.96370,0.0105,1.92740
720,11.505,0.4707,0.96500,0.96500,0.0105,1.93000
721,11.522,0.4713,0.96630,0.96630,0.0105,1.93260
722,11.538,0.4725,0.96760,0.96760,0.0106,1.93520
723,11.555,0.4743,0.96900,0.96900,0.0106,1.93800
724,11.570,0.4731,0.97030,0.97030,0.0106,1.94060
725,11.586,0.4743,0.97160,0.97160,0.0106,1.94320
726,11.601,0.4768,0.97290,0.97290,0.0107,1.94580
727,11.618,0.4780,0.97420,0.97420,0.0107,1.94840
728,11.634,0.4798,0.97560,0.97560,0.0107,1.95120
729,11.650,0.4817,0.97700,0.97700,0.0108,1.95400
730,11.667,0.4829,0.97830,0.97830,0.0108,1.95660
731,11.681,0.4847,0.97960,0.97960,0.0108,1.95920
732,11.698,0.4866,0.98090,0.98090,0.0109,1.96180
733,11.714,0.4884,0.98230,0.98230,0.0109,1.96460
734,11.730,0.4896,0.98360,0.98360,0.0109,1.96720
735,11.746,0.4902,0.98490,0.98490,0.0110,1.96980
736,11.762,0.4896,0.98630,0.98630,0.0109,1.97260
737,11.779,0.4921,0.98760,0.98760,0.0110,1.97520
738,11.795,0.4939,0.98890,0.98890,0.0110,1.97780
739,11.810,0.4957,0.99030,0.99030,0.0111,1.98060
740,11.827,0.4970,0.99160,0.99160,0.0111,1.98320
741,11.842,0.4976,0.99300,0.99300,0.0111,1.98600
742,11.858,0.4994,0.99430,0.99430,0.0112,1.98860
743,11.874,0.5006,0.99560,0.99560,0.0112,1.99120
744,11.890,0.5025,0.99700,0.99700,0.0112,1.99400
745,11.906,0.5043,0.99830,0.99830,0.0113,1.99660
746,11.922,0.5055,0.99970,0.99970,0.0113,1.99940
747,11.938,0.5037,1.00100,1.00100,0.0113,2.00200
748,11.954,0.5055,1.00230,1.00230,0.0113,2.00460
749,11.970,0.5074,1.00370,1.00370,0.0113,2.00740
750,11.987,0.5092,1.00500,1.00500,0.0114,2.01000
751,12.002,0.5104,1.00630,1.00630,0.0114,2.01260
752,12.018,0.5122,1.00760,1.00760,0.0114,2.01520
753,12.034,0.5141,1.00890,1.00890,0.0115,2.01780
754,12.050,0.5159,1.01030,1.01030,0.0115,2.02060
755,12.066,0.5177,1.01160,1.01160,0.0116,2.02320
756,12.082,0.5196,1.01290,1.01290,0.0116,2.02580
757,12.098,0.5208,1.01430,1.01430,0.0116,2.02860
758,12.114,0.5214,1.01560,1.01560,0.0117,2.03120
759,12.131,0.5214,1.01690,1.01690,0.0117,2.03380
760,12.147,0.5232,1.01830,1.01830,0.0117,2.03660
761,12.162,0.5251,1.01960,1.01960,0.0117,2.03920
762,12.179,0.5269,1.02090,1.02090,0.0118,2.04180
763,12.194,0.5287,1.02220,1.02220,0.0118,2.04440
764,12.210,0.5300,1.02360,1.02360,0.0118,2.04720
765,12.227,0.5312,1.02490,1.02490,0.0119,2.04980
766,12.242,0.5330,1.02630,1.02630,0.0119,2.05260
767,12.258,0.5342,1.02760,1.02760,0.0119,2.05520
768,12.275,0.5355,1.02890,1.02890,0.0120,2.05780
769,12.291,0.5367,1.03030,1.03030,0.0120,2.06060
770,12.307,0.5379,1.03160,1.03160,0.0120,2.06320
771,12.322,0.5404,1.03300,1.03300,0.0121,2.06600
772,12.339,0.5422,1.03430,1.03430,0.0121,2.06860
773,12.355,0.5434,1.03560,1.03560,0.0121,2.07120
774,12.370,0.5446,1.03700,1.03700,0.0122,2.07400
775,12.386,0.5465,1.03830,1.03830,0.0122,2.07660
776,12.402,0.5477,1.03970,1.03970,0.0122,2.07940
777,12.419,0.5489,1.04100,1.04100,0.0123,2.08200
778,12.435,0.5507,1.04230,1.04230,0.0123,2.08460
779,12.451,0.5520,1.04360,1.04360,0.0123,2.08720
780,12.467,0.5538,1.04500,1.04500,0.0124,2.09000
781,12.482,0.5544,1.04630,1.04630,0.0124,2.09260
782,12.499,0.5575,1.04770,1.04770,0.0125,2.09540
783,12.515,0.5581,1.04900,1.04900,0.0125,2.09800
784,12.531,0.5593,1.05030,1.05030,0.0125,2.10060
785,12.547,0.5611,1.05160,1.05160,0.0125,2.10320
786,12.564,0.5624,1.05300,1.05300,0.0126,2.10600
787,12.579,0.5630,1.05430,1.05430,0.0126,2.10860
788,12.594,0.5648,1.05560,1.05560,0.0126,2.11120
789,12.611,0.5660,1.05690,1.05690,0.0126,2.11380
790,12.627,0.5673,1.05820,1.05820,0.0127,2.11640
791,12.643,0.5685,1.05960,1.05960,0.0127,2.11920
792,12.659,0.5697,1.06090,1.06090,0.0127,2.12180
793,12.675,0.5715,1.06220,1.06220,0.0128,2.12440
794,12.691,0.5746,1.06360,1.06360,0.0128,2.12720
795,12.707,0.5746,1.06490,1.06490,0.0128,2.12980
796,12.723,0.5752,1.06630,1.06630,0.0129,2.13260
797,12.739,0.5764,1.06760,1.06760,0.0129,2.13520
798,12.755,0.5776,1.06890,1.06890,0.0129,2.13780
799,12.771,0.5795,1.07020,1.07020,0.0129,2.14040
800,12.788,0.5807,1.07160,1.07160,0.0130,2.14320
801,12.803,0.5819,1.07290,1.07290,0.0130,2.14580
802,12.819,0.5838,1.07430,1.07430,0.0130,2.14860
803,12.835,0.5850,1.07560,1.07560,0.0131,2.15120
804,12.851,0.5868,1.07690,1.07690,0.0131,2.15380
805,12.867,0.5905,1.07830,1.07830,0.0132,2.15660
806,12.883,0.5911,1.07960,1.07960,0.0132,2.15920
807,12.900,0.5923,1.08100,1.08100,0.0132,2.16200
808,12.915,0.5935,1.08230,1.08230,0.0133,2.16460
809,12.932,0.5948,1.08360,1.08360,0.0133,2.16720
810,12.948,0.5960,1.08490,1.08490,0.0133,2.16980
811,12.964,0.5966,1.08630,1.08630,0.0133,2.17260
812,12.980,0.5978,1.08760,1.08760,0.0134,2.17520
813,12.996,0.5996,1.08900,1.08900,0.0134,2.17800
814,13.012,0.6009,1.09030,1.09030,0.0134,2.18060
815,13.028,0.6021,1.09160,1.09160,0.0135,2.18320
816,13.043,0.6045,1.09290,1.09290,0.0135,2.18580
817,13.060,0.6076,1.09430,1.09430,0.0136,2.18860
818,13.076,0.6070,1.09560,1.09560,0.0136,2.19120
819,13.091,0.6076,1.09690,1.09690,0.0136,2.19380
820,13.107,0.6088,1.09820,1.09820,0.0136,2.19640
821,13.124,0.6106,1.09960,1.09960,0.0136,2.19920
822,13.139,0.6113,1.10090,1.10090,0.0137,2.20180
823,13.156,0.6125,1.10230,1.10230,0.0137,2.20460
824,13.172,0.6143,1.10360,1.10360,0.0137,2.20720
825,13.187,0.6155,1.10490,1.10490,0.0138,2.20980
826,13.204,0.6168,1.10620,1.10620,0.0138,2.21240
827,13.219,0.6180,1.10760,1.10760,0.0138,2.21520
828,13.236,0.6223,1.10890,1.10890,0.0139,2.21780
829,13.252,0.6229,1.11030,1.11030,0.0139,2.22060
830,13.268,0.6241,1.11160,1.11160,0.0139,2.22320
831,13.283,0.6253,1.11290,1.11290,0.0140,2.22580
832,13.300,0.6265,1.11430,1.11430,0.0140,2.22860
833,13.315,0.6278,1.11560,1.11560,0.0140,2.23120
834,13.331,0.6284,1.11700,1.11700,0.0140,2.23400
835,13.348,0.6302,1.11830,1.11830,0.0141,2.23660
836,13.365,0.6314,1.11960,1.11960,0.0141,2.23920
837,13.379,0.6320,1.12090,1.12090,0.0141,2.24180
838,13.396,0.6333,1.12230,1.12230,0.0142,2.24460
839,13.412,0.6363,1.12360,1.12360,0.0142,2.24720
840,13.427,0.6388,1.12500,1.12500,0.0143,2.25000
841,13.444,0.6394,1.12630,1.12630,0.0143,2.25260
842,13.460,0.6400,1.12760,1.12760,0.0143,2.25520
843,13.476,0.6412,1.12900,1.12900,0.0143,2.25800
844,13.492,0.6424,1.13030,1.13030,0.0144,2.26060
845,13.508,0.6437,1.13160,1.13160,0.0144,2.26320
846,13.524,0.6449,1.13290,1.13290,0.0144,2.26580
847,13.540,0.6455,1.13420,1.13420,0.0144,2.26840
848,13.556,0.6467,1.13560,1.13560,0.0145,2.27120
849,13.572,0.6485,1.13690,1.13690,0.0145,2.27380
850,13.588,0.6504,1.13820,1.13820,0.0145,2.27640
851,13.604,0.6540,1.13960,1.13960,0.0146,2.27920
852,13.620,0.6540,1.14090,1.14090,0.0146,2.28180
853,13.636,0.6547,1.14220,1.14220,0.0146,2.28440
854,13.652,0.6559,1.14360,1.14360,0.0147,2.28720
855,13.668,0.6571,1.14490,1.14490,0.0147,2.28980
856,13.684,0.6583,1.14620,1.14620,0.0147,2.29240
857,13.700,0.6595,1.14750,1.14750,0.0147,2.29500
858,13.716,0.6608,1.14890,1.14890,0.0148,2.29780
859,13.732,0.6620,1.15020,1.15020,0.0148,2.30040
860,13.748,0.6638,1.15160,1.15160,0.0148,2.30320
861,13.764,0.6650,1.15290,1.15290,0.0149,2.30580
862,13.781,0.6675,1.15420,1.15420,0.0149,2.30840
863,13.796,0.6699,1.15560,1.15560,0.0150,2.31120
864,13.812,0.6705,1.15690,1.15690,0.0150,2.31380
865,13.829,0.6712,1.15830,1.15830,0.0150,2.31660
866,13.844,0.6718,1.15960,1.15960,0.0150,2.31920
867,13.860,0.6730,1.16090,1.16090,0.0150,2.32180
868,13.876,0.6736,1.16230,1.16230,0.0151,2.32460
869,13.892,0.6742,1.16360,1.16360,0.0151,2.32720
870,13.909,0.6754,1.16500,1.16500,0.0151,2.33000
871,13.924,0.6767,1.16630,1.16630,0.0151,2.33260
872,13.940,0.6779,1.16760,1.16760,0.0151,2.33520
873,13.957,0.6797,1.16890,1.16890,0.0152,2.33780
874,13.972,0.6828,1.17030,1.17030,0.0153,2.34060
875,13.988,0.6834,1.17160,1.17160,0.0153,2.34320
876,14.005,0.6840,1.17290,1.17290,0.0153,2.34580
877,14.020,0.6852,1.17430,1.17430,0.0153,2.34860
878,14.037,0.6864,1.17560,1.17560,0.0153,2.35120
879,14.053,0.6877,1.17690,1.17690,0.0154,2.35380
880,14.069,0.6889,1.17830,1.17830,0.0154,2.35660
881,14.084,0.6907,1.17960,1.17960,0.0154,2.35920
882,14.101,0.6913,1.18090,1.18090,0.0154,2.36180
883,14.117,0.6932,1.18220,1.18220,0.0155,2.36440
884,14.133,0.6938,1.18360,1.18360,0.0155,2.36720
885,14.149,0.6944,1.18490,1.18490,0.0155,2.36980
886,14.165,0.6950,1.18620,1.18620,0.0155,2.37240
887,14.181,0.6968,1.18750,1.18750,0.0156,2.37500
888,14.197,0.6981,1.18890,1.18890,0.0156,2.37780
889,14.212,0.6993,1.19020,1.19020,0.0156,2.38040
890,14.229,0.7005,1.19160,1.19160,0.0157,2.38320
891,14.245,0.7017,1.19290,1.19290,0.0157,2.38580
892,14.261,0.7029,1.19420,1.19420,0.0157,2.38840
893,14.277,0.7042,1.19550,1.19550,0.0157,2.39100
894,14.293,0.7054,1.19690,1.19690,0.0158,2.39380
895,14.309,0.7066,1.19830,1.19830,0.0158,2.39660
896,14.324,0.7078,1.19960,1.19960,0.0158,2.39920
897,14.341,0.7078,1.20090,1.20090,0.0158,2.40180
898,14.358,0.7091,1.20220,1.20220,0.0158,2.40440
899,14.372,0.7109,1.20360,1.20360,0.0159,2.40720
